Time From,Time To,House Account Payable,House Account Receivable,Gift Sales Payable,Gift Sales Receivable,Store Credit Sales Payable,Store Credit Sales Receivable,Lia Deposits Payable,Lia Deposits Receivable,Applied Deposits Payable,Pass Through Fee Total,Donations,Due Amount Payable,Due Amount Receivable,House Account Receivable Tips,Gift Sales Payable Tips,Store Credit Sales Payable Tips,Lia Deposits Payable Tips,Lia Deposits Receivable Tips,Taxable Sales,Nontaxable Sales,Total Product Sales,Gross Sales,Net Sales,Gift Sales,Gift Payments,Gift Liabilities,Gift Tips Total,Store Credit Sales,Store Credit Payments,Store Credit Liabilities,Deposit Total,Deposit Payments,Deposit Liabilities,Safe Drops Count,Safe Counts Count,Bank Deposits Count,Total Declared Safe Drops,Total Actual Safe Drops,Total Safe Counts,Total Bank Deposits,Safe Drop Variance,Amount To Deposit,Amount In Safe,Number Of No Sales,Payments For Ha,Applied Ha,House Account Liabilities,House Account Tips Total,Liabilities,Liabilities Total,Total Payments,Net Account For,Deposit Tips,Service Fee Total,Taxable Service Fee,Nontaxable Service Fee,Ship And Handling,Item Discounts,Order Discounts Total,Total Discounts,Sales Tax,Pass Through Fee Tax,Surcharges Total,Total Tax Surcharge Service,Crv Value As Price Part,Crv Value As Tax,Cash Total,Credit Total,Visa Total,Mastercard Total,American Express Total,Interac Card Total,Discover Total,Other Credit Card Total,Check Total,Gift Total,Applied Deposit Total,Applied Deposit For Sales,Applied Deposit For Deposits,Applied Deposit Refunds,Applied Deposit Tips Total,Applied Deposit Totals With Refunds,Applied Deposit Qty,Applied Deposit Other Credit Card,Applied Deposit Other Credit Card Tips,Applied Deposit American Express,Applied Deposit American Express Tips,Applied Deposit Discover,Applied Deposit Discover Tips,Applied Deposit Mastercard,Applied Deposit Mastercard Tips,Applied Deposit Visa,Applied Deposit Visa Tips,Trade,Custom Payment Total,Grub Hub Total,Tgtg Total,Open Table Omakase Total,Square Total,Uber Eats Total,Ez Cater Total,Sharebite Total,Door Dash Total,Expected Total Cash To Business,Actual Total Cash To Business,Cash Tips Total,Credit Tips Total,Visa Tips,Mastercard Tips,American Express Tips,Amex Tips,Interac Card Tips,Discover Tips,Other Credit Card Tips,Paypal Tips Total,Custom Payment Tips Total,Door Dash Tips Total,Tgtg Tips Total,Open Table Omakase Tips Total,Uber Eats Tips Total,Ez Cater Tips Total,Sharebite Tips Total,Square Tips Total,Grub Hub Tips Total,Tips Total,Payable Tips,Liabilities Tips Total,Payments Accepted Amount,Payments Captured Amount,Payments Declined Amount,Payments Failed Amount,Payments Pending Amount,Payments Unknown Amount,Other Tips Total,Refunds Total,Refunds Count,Payouts Total,Payouts Count,Payouts Ins Total,Payouts Ins Count,Payins Cashdrops Total,Payins Cashdrops Count,Payouts Outs Total,Payouts Outs Count,Payouts Cashdrops Total,Payouts Cashdrops Count,Declared Tips,Safe Drops,Voided Total,Voided Items,Returned Total,Returned Items,Comps Total,Comps Items,Exchanged Total,Exchanged Items,Total Number Of People,Avg Sale Per Person,Adj Credit Tips Total,Adj Credit Tips,Adj Visa Tips,Adj Visa Tips Total,Adj Mastercard Tips,Adj Mastercard Tips Total,Adj American Express Tips,Adj Amex Tips,Adj American Express Tips Total,Adj Amex Tips Total,Adj Other Credit Card Tips Total,Adj Other Credit Card Tips,Adj Paypal Tips,Adj Paypal Tips Total,Adj Discover Tips,Adj Discover Tips Total,Adj Non Cash Tips Total Minus Cash,Adj Tips Total,Adj Payable Tips Total,Adj Declined Tips Total,Adj Total,Total Invoices,Total Orders,Avg Sale,Cash Due Employee,Non Cash Tips,Adj Non Cash Tips,Payins/Payouts,Tip In,Cash Due Payments,Cash Payments
09/13/2023 03:00 AM,09/14/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1432.51,0.00,1432.51,1432.51,1406.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1522.24,1522.24,0.00,0.00,0.00,0.00,0.00,14.00,12.35,26.35,116.08,0.00,0.00,116.08,0.00,0.00,106.90,1336.85,687.32,375.64,263.06,0.00,10.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.49,15.70,0.00,0.00,0.00,42.76,0.00,0.00,20.03,106.90,0.00,0.01,214.64,101.88,61.83,48.43,48.43,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.65,214.65,0.00,0.00,1336.85,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,171.00,7.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,214.64,0.00,0.00,101.88,0.00,61.83,0.00,0.00,48.43,48.43,0.00,0.00,0.00,0.00,0.00,2.50,107.74,214.65,214.65,0.00,0.00,0.0,54.0,26.04,107.74,214.64,214.64,0.00,0.00,-106.90,-106.90
09/14/2023 03:00 AM,09/15/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1335.50,0.00,1335.50,1335.50,1312.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1421.31,1421.31,0.00,0.00,0.00,0.00,0.00,19.00,3.55,22.55,108.36,0.00,0.00,108.36,0.00,0.00,82.76,1227.05,686.32,402.71,86.60,0.00,51.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.50,0.00,0.00,0.00,0.00,35.72,0.00,0.00,75.78,82.76,0.00,0.00,164.46,86.83,58.32,15.18,15.18,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.46,164.46,0.00,0.00,1227.05,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,53.00,6.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,164.46,0.00,0.00,86.83,0.00,58.32,0.00,0.00,15.18,15.18,0.00,0.00,0.00,0.00,0.00,4.13,81.70,164.46,164.46,0.00,0.00,0.0,56.0,23.45,81.70,164.46,164.46,0.00,0.00,-82.76,-82.76
09/15/2023 03:00 AM,09/16/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1655.51,0.00,1655.51,1655.51,1479.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1601.42,1601.42,0.00,0.00,0.00,0.00,0.00,44.00,132.25,176.25,122.16,0.00,0.00,122.16,0.00,0.00,42.76,1508.32,996.80,418.41,35.19,0.00,57.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.34,0.00,0.00,0.00,0.00,15.70,0.00,0.00,34.64,42.76,42.76,0.00,187.28,110.85,62.85,6.50,6.50,0.00,7.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187.28,187.28,0.00,0.00,1508.32,0.00,0.00,0.00,0.00,0.00,31.39,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,33.00,3.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,187.28,0.00,0.00,110.85,0.00,62.85,0.00,0.00,6.50,6.50,0.00,0.00,0.00,0.00,0.00,7.08,-98.34,187.28,187.28,0.00,0.00,0.0,75.0,19.72,-98.34,187.28,187.28,0.00,0.00,-285.62,-285.62
09/16/2023 03:00 AM,09/17/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1809.00,0.00,1809.00,1809.00,1749.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1893.60,1893.60,0.00,0.00,0.00,0.00,0.00,0.00,59.85,59.85,144.45,0.00,0.00,144.45,0.00,0.00,26.53,1717.68,1222.41,277.14,113.13,0.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.39,0.00,0.00,0.00,0.00,29.77,0.00,0.00,119.62,26.53,0.00,0.00,197.84,135.27,35.83,16.91,16.91,0.00,9.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.84,197.84,0.00,0.00,1717.68,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,197.84,0.00,0.00,135.27,0.00,35.83,0.00,0.00,16.91,16.91,0.00,0.00,0.00,0.00,0.00,9.83,171.31,197.84,197.84,0.00,0.00,0.0,81.0,21.59,171.31,197.84,197.84,0.00,0.00,-26.53,-26.53
09/17/2023 03:00 AM,09/18/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1488.00,0.00,1488.00,1488.00,1372.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1485.92,1485.92,0.00,0.00,0.00,0.00,0.00,0.00,115.40,115.40,113.32,0.00,0.00,113.32,0.00,0.00,89.32,1322.44,902.29,308.11,112.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.16,0.00,0.00,0.00,0.00,15.70,0.00,0.00,58.46,89.32,105.02,0.00,157.56,101.74,39.19,16.63,16.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.56,157.56,0.00,0.00,1322.44,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.01,1.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,157.56,0.00,0.00,101.74,0.00,39.19,0.00,0.00,16.63,16.63,0.00,0.00,0.00,0.00,0.00,0.00,68.24,157.56,157.56,0.00,0.00,0.0,63.0,21.79,68.24,157.56,157.56,0.00,0.00,-89.32,-89.32
09/18/2023 03:00 AM,09/19/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,776.00,0.00,776.00,776.00,598.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,647.64,647.64,0.00,0.00,0.00,0.00,0.00,47.00,130.75,177.75,49.39,0.00,0.00,49.39,0.00,0.00,34.64,542.09,290.12,108.52,113.13,0.00,30.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.91,0.00,0.00,0.00,0.00,36.81,0.00,0.00,34.10,34.64,34.64,0.00,85.57,48.63,20.68,10.66,10.66,0.00,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.57,85.57,0.00,0.00,542.09,0.00,0.00,0.00,0.00,0.00,5.95,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,5.50,1.0,0.00,0.0,0.00,0.0,0.0,0.00,85.57,0.00,0.00,48.63,0.00,20.68,0.00,0.00,10.66,10.66,0.00,0.00,0.00,0.00,0.00,5.60,50.93,85.57,85.57,0.00,0.00,0.0,33.0,18.13,50.93,85.57,85.57,0.00,0.00,-34.64,-34.64
09/19/2023 03:00 AM,09/20/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,765.00,0.00,765.00,765.00,713.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,772.20,772.20,0.00,0.00,0.00,0.00,0.00,1.50,50.20,51.70,58.90,0.00,0.00,58.90,0.00,0.00,10.83,750.54,363.25,178.35,134.24,0.00,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.83,10.83,10.83,0.00,96.41,53.44,16.86,19.73,19.73,0.00,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.41,96.41,0.00,0.00,750.54,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,96.41,0.00,0.00,53.44,0.00,16.86,0.00,0.00,19.73,19.73,0.00,0.00,0.00,0.00,0.00,6.38,85.58,96.41,96.41,0.00,0.00,0.0,37.0,19.28,85.58,96.41,96.41,0.00,0.00,-10.83,-10.83
09/20/2023 03:00 AM,09/21/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,903.50,0.00,903.50,903.50,842.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,912.43,912.43,0.00,0.00,0.00,0.00,0.00,41.00,19.65,60.65,69.58,0.00,0.00,69.58,0.00,0.00,20.03,814.45,556.42,142.36,115.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.95,32.48,0.00,0.00,0.00,33.02,0.00,0.00,12.45,20.03,20.03,0.00,145.44,96.53,26.82,22.09,22.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.44,145.44,0.00,0.00,814.45,0.00,0.00,0.00,0.00,0.00,15.70,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,14.50,1.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,145.44,0.00,0.00,96.53,0.00,26.82,0.00,0.00,22.09,22.09,0.00,0.00,0.00,0.00,0.00,0.00,125.41,145.44,145.44,0.00,0.00,0.0,38.0,22.18,125.41,145.44,145.44,0.00,0.00,-20.03,-20.03
09/21/2023 03:00 AM,09/22/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,769.01,0.00,769.01,769.01,738.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,799.20,799.20,0.00,0.00,0.00,0.00,0.00,15.50,15.26,30.76,60.95,0.00,0.00,60.95,0.00,0.00,18.94,711.51,423.02,122.33,166.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.75,0.00,0.00,0.00,0.00,57.92,0.00,0.00,10.83,18.94,18.94,0.00,99.70,59.81,19.56,20.33,20.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.70,99.70,0.00,0.00,711.51,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,99.70,0.00,0.00,59.81,0.00,19.56,0.00,0.00,20.33,20.33,0.00,0.00,0.00,0.00,0.00,0.00,80.76,99.70,99.70,0.00,0.00,0.0,34.0,21.71,80.76,99.70,99.70,0.00,0.00,-18.94,-18.94
09/22/2023 03:00 AM,09/23/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,966.00,0.00,966.00,966.00,882.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,955.36,955.36,0.00,0.00,0.00,0.00,0.00,27.00,56.50,83.50,72.86,0.00,0.00,72.86,0.00,0.00,0.00,922.34,630.58,112.06,179.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.02,21.11,0.00,0.00,0.00,0.00,0.00,0.00,11.91,0.00,0.00,0.00,127.14,95.29,15.24,16.61,16.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.14,127.14,0.00,0.00,922.34,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,127.14,0.00,0.00,95.29,0.00,15.24,0.00,0.00,16.61,16.61,0.00,0.00,0.00,0.00,0.00,0.00,127.14,127.14,127.14,0.00,0.00,0.0,43.0,20.52,127.14,127.14,127.14,0.00,0.00,0.00,0.00
09/23/2023 03:00 AM,09/24/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1470.01,0.00,1470.01,1470.01,1421.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1538.29,1538.29,0.00,0.00,0.00,0.00,0.00,9.00,40.00,49.00,117.28,0.00,0.00,117.28,0.00,0.00,12.45,1473.88,728.01,473.61,230.04,0.00,42.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.96,30.85,0.00,0.00,0.00,0.00,0.00,0.00,21.11,12.45,0.00,0.00,224.18,128.67,59.57,30.08,30.08,0.00,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224.18,224.18,0.00,0.00,1473.88,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,0.00,0.0,10.00,1.0,0.00,0.0,0.0,0.00,224.18,0.00,0.00,128.67,0.00,59.57,0.00,0.00,30.08,30.08,0.00,0.00,0.00,0.00,0.00,5.86,211.73,224.18,224.18,0.00,0.00,0.0,44.0,32.30,211.73,224.18,224.18,0.00,0.00,-12.45,-12.45
09/24/2023 03:00 AM,09/25/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1361.50,0.00,1361.50,1361.50,1257.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1361.19,1361.19,0.00,0.00,0.00,0.00,0.00,0.00,104.05,104.05,103.74,0.00,0.00,103.74,0.00,0.00,89.31,1101.39,740.93,231.10,99.59,0.00,29.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.49,0.00,0.00,0.00,0.00,63.33,0.00,0.00,107.16,89.31,0.00,0.00,150.59,117.23,22.62,6.61,6.61,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.59,150.59,0.00,0.00,1101.39,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,0.00,0.0,17.00,1.0,0.00,0.0,0.0,0.00,150.59,0.00,0.00,117.23,0.00,22.62,0.00,0.00,6.61,6.61,0.00,0.00,0.00,0.00,0.00,4.13,61.28,150.59,150.59,0.00,0.00,0.0,46.0,27.34,61.28,150.59,150.59,0.00,0.00,-89.31,-89.31
09/25/2023 03:00 AM,09/26/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,620.50,0.00,620.50,620.50,562.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,608.38,608.38,0.00,0.00,0.00,0.00,0.00,17.50,41.00,58.50,46.38,0.00,0.00,46.38,0.00,0.00,0.00,540.18,339.37,131.53,53.58,0.00,15.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.20,15.70,0.00,0.00,0.00,52.50,0.00,0.00,0.00,0.00,0.00,0.00,77.18,55.44,13.06,8.68,8.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.18,77.18,0.00,0.00,540.18,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,77.18,0.00,0.00,55.44,0.00,13.06,0.00,0.00,8.68,8.68,0.00,0.00,0.00,0.00,0.00,0.00,77.18,77.18,77.18,0.00,0.00,0.0,30.0,18.73,77.18,77.18,77.18,0.00,0.00,0.00,0.00
09/26/2023 03:00 AM,09/27/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,597.00,0.00,597.00,597.00,540.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,584.84,584.84,0.00,0.00,0.00,0.00,0.00,12.50,44.25,56.75,44.59,0.00,0.00,44.59,0.00,0.00,29.23,492.83,365.37,83.62,17.86,0.00,25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.78,0.00,0.00,0.00,0.00,62.78,0.00,0.00,0.00,29.23,20.00,10.26,55.77,44.69,5.10,2.48,2.48,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.03,66.03,0.00,0.00,492.83,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,55.77,0.00,0.00,44.69,0.00,5.10,0.00,0.00,2.48,2.48,0.00,0.00,0.00,0.00,0.00,3.50,26.54,66.03,66.03,0.00,0.00,0.0,28.0,19.29,26.54,55.77,55.77,0.00,0.00,-29.23,-29.23
09/27/2023 03:00 AM,09/28/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1226.50,0.00,1226.50,1226.50,1154.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1250.11,1250.11,0.00,0.00,0.00,0.00,0.00,31.50,40.20,71.70,95.31,0.00,0.00,95.31,0.00,0.00,8.66,1226.29,764.06,298.78,97.42,0.00,66.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.16,0.00,0.00,0.00,0.00,15.16,0.00,0.00,0.00,8.66,8.66,0.00,170.25,110.97,42.03,10.50,10.50,0.00,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.25,170.25,0.00,0.00,1226.29,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,10.00,1.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,170.25,0.00,0.00,110.97,0.00,42.03,0.00,0.00,10.50,10.50,0.00,0.00,0.00,0.00,0.00,6.75,161.59,170.25,170.25,0.00,0.00,0.0,45.0,25.66,161.59,170.25,170.25,0.00,0.00,-8.66,-8.66
